	comment	comment_date	is_merged	merged_at	request_changes
3651	"hi @gsmet !

All looks great ! You definitely are much better at naming methods and variables :) and a great improvement to MethodInheritanceTree as well.

Also I can see that it seems like I still need to do some changes to my IDE formatting as there still are some differences :)

As for the delays - it's all fine and I completely understand it. I myself got stuck with my work and wasn't able to spent much time on HV related items :)

Have a nice day,
Marko"	2016-11-22 19:11:43	0.0		0
3652	@marko-bekhta thanks for the review. I pushed a commit fixing your remarks. Is it better now? (I'll probably squash it before merging)	2016-11-23 13:15:27	0.0		0
3653	@gsmet yes ! looks great !	2016-11-23 13:57:19	0.0		0
3654	@marko-bekhta ... and merged! Thanks for your tenacity on this subject, we finally got this in!	2016-11-30 12:57:38	0.0		0
3655	@gsmet Great ! :)	2016-11-30 13:11:57	0.0		0
3656	it looks that `collectOverriddenMethodsInInterfaces` can be moved out of if else as it is called in both cases ? 	2016-11-22 18:47:14	0.0		0
3657	"maybe get enclosing element before the loop ? or this operation is not very expensive ? Something like:
```
TypeElement methodEnclosingType = getEnclosingTypeElement( currentMethod );
for (...){
....
if ( elementUtils.overrides( currentMethod, (ExecutableElement) element, methodEnclosingType ) ) {
```"	2016-11-22 18:53:29	0.0		1
3658	just out of interest - did you changed to Set to be more consistent with the existing checks or is there any other reasons ? I was thinking that if we are not using any Set specific behavior a more general collection interface can be used (that's just an explanation why I used Collection in the first place) 	2016-11-22 19:04:23	0.0		0
3659	"Yes, it's just for the sake of consistency. I must admit I wouldn't have changed it if I didn't have other changes to do.

To be honest, if I had to do it from the ground up, I think I would have used ArrayList everywhere to have the result as predictable as possible. I don't think Sets are of much value here."	2016-11-23 12:50:26	0.0		0
3660	There's a slight difference in the calls: one is using `overriddenMethod` and the other `overridingMethod`. I thought it was clearer this way than to declare another variable. Your question makes me think I might be wrong. WDYT?	2016-11-23 12:52:29	0.0		1
3661	Right! I'll fix it, thanks for noticing.	2016-11-23 13:00:52	0.0		0
3662	OK, I fixed it, it seems to be clearer now.	2016-11-23 13:01:13	0.0		0
3663	ahhaa ! when I was looking at it these two lines looked the same to me :)	2016-11-23 13:55:34	0.0		0
3664	The error will be shown in the context of the method. Do we need to repeat the entire signature? Shouldn't the compiler itself point it out?	2016-11-23 14:14:42	0.0		1
3665	Is there a strong need to check for this? Technically, it doesn't represent any constraint strengthening.	2016-11-23 14:15:36	0.0		1
3666	No biggie, but we can use simple names in JavaDocs (and import them), too. Reads a tad nicer.	2016-11-23 14:42:32	0.0		1
3667	"Well, it does not respect the inheritance rules we defined. The rule is that you cannot define constraints in the method hierarchy if there are already one method defining constraints in the method hierarchy. That's what we implemented here.

And it's definitely easier to throw an error for this than trying to determine what is or what is not a constraint strengthening."	2016-11-23 16:44:54	0.0		1
3668	"At runtime, we'd allow that one. See `OverridingMethodMustNotAlterParameterConstraints` and how it's calling `!method.isEquallyParameterConstrained()`. That's primarily due to the behavior of Weld proxy classes though which would copy the annotations from proxied classes verbatim to the method definition on the proxy.

I'd prefer behavior of the AP to closely mimic the runtime engine, but if it's too cumbersome to do, we can leave as you've proposed it. It's in the sense of the spec for sure."	2016-11-30 09:11:46	0.0		1
3669	Merged! Thanks!	2016-11-22 10:42:42	1.0	2016-11-22 10:42:31	0
3670	Superseded by #583. Thanks, @gsmet, we are almost there :)	2016-11-22 08:28:40	0.0		0
3671	@gsmet looks good, added some minor final comments.	2016-11-21 15:57:40	1.0	2016-11-22 10:48:21	0
3672	"I think that it more was a requirement to use EL at all, it wouldn't have
worked with the default interpolator. I remember that we added that test
now :) (see HV-1039).
"	2016-11-21 16:05:57	1.0	2016-11-22 10:48:21	0
3673	I'll work on trying to put together a test for that.	2016-11-21 16:22:39	1.0	2016-11-22 10:48:21	0
3674	"@gunnarmorling I tried to write a test using our `IgnoringPackageClassLoader` but I didn't succeed. I think the only way to get it working would be to isolate the test in its own JVM.

So for now, I think I would let it like that. It exercises the fact that we can create a specific ExpressionFactory but we can't really test that it is used."	2016-11-21 22:02:09	1.0	2016-11-22 10:48:21	1
3675	@gsmet can you update it with my change from #583? I think then we are good to go. Thanks a ton for fighting through this craziness!	2016-11-22 08:31:50	1.0	2016-11-22 10:48:21	1
3676	Couldn't we even simplify that entire test by simply relying on the default interpolator?	2016-11-21 15:51:51	1.0	2016-11-22 10:48:21	1
3677	I supposed the purpose of this test was to check that passing an external `ExpressionFactory` would work.	2016-11-21 15:53:44	1.0	2016-11-22 10:48:21	0
3678	I'd name it `SetContextClassLoader`.	2016-11-21 15:53:54	1.0	2016-11-22 10:48:21	1
3679	We named these methods `action` in the case where there are not several ones with different semantics.	2016-11-21 15:54:24	1.0	2016-11-22 10:48:21	0
3680	Where is that coming from?	2016-11-21 15:56:21	1.0	2016-11-22 10:48:21	0
3681	Maybe add a comment on what that's needed for?	2016-11-21 15:57:16	1.0	2016-11-22 10:48:21	1
3682	It comes from the fact that we are now using setting the TCCL thus the validation.xml is loaded.	2016-11-21 15:58:48	1.0	2016-11-22 10:48:21	0
3683	Yup, I just made it a symmetry of GetClassLoader. I'll change it.	2016-11-21 15:59:21	1.0	2016-11-22 10:48:21	0
3684	Done.	2016-11-21 16:11:53	1.0	2016-11-22 10:48:21	0
3685	Done.	2016-11-21 16:12:01	1.0	2016-11-22 10:48:21	0
3686	Done.	2016-11-21 16:12:04	1.0	2016-11-22 10:48:21	0
3687	Yes, makes sense. We added this constructor for specifically working around the TCCL usage as I remember now again :) It's not needed really anymore with our changes here, but it makes sense to leave the test in place.	2016-11-22 08:30:48	1.0	2016-11-22 10:48:21	0
3688	Superseded by https://github.com/hibernate/hibernate-validator/pull/581	2016-11-21 15:41:44	0.0		0
3689	"See also https://github.com/hibernate/hibernate-validator/pull/580 and https://hibernate.atlassian.net/browse/HV-1155
"	2016-11-20 19:03:10	0.0		0
3690	Superseded by https://github.com/hibernate/hibernate-validator/pull/581	2016-11-21 15:41:54	0.0		0
3691	"@gsmet , but this dependency on javax.el implementation:
```
<dependency>
    <groupId>org.glassfish.web</groupId>
    <artifactId>javax.el</artifactId>
    <version>2.2.4</version>
</dependency>
```
licensed under 2 OSI approved licenses :
> COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL - Version 1.1)
> GNU General Public License (GPL - Version 2, June 1991) with the Classpath Exception

That means that users of **Hibernate-validator** library should distribute their sourcode. 
How we can use new **Hibernate-validator** versions with our closed-source application?"	2017-01-20 15:34:46	1.0	2016-11-10 15:05:54	0
3692	"Hi @skovtunenko ,

First we didn't really change anything except we are now failing early instead of failing at runtime.

Second, the CDDL allows you to distribute the javax.el dependency in a proprietary software.

Finally, if you really don't need it, you can use another MessageInterpolator:
```
Validator validator = Validation.byDefaultProvider()
				.configure()
				.messageInterpolator( new ParameterMessageInterpolator() )
				.buildValidatorFactory()
				.getValidator();
```

All in all, I don't think it's an issue."	2017-01-20 16:24:12	1.0	2016-11-10 15:05:54	1
3693	"> That means that users of Hibernate-validator library should distribute their sourcode.

No, that's not true. That's exactly what GPL *with the Classpath Exception* prevents. Check out the very last box on https://uel.java.net/license.html."	2017-01-20 16:47:45	1.0	2016-11-10 15:05:54	0
3694	"Hi @gsmet , @gunnarmorling ! 
Thanks for your quick response, will read carefully.
My initial assumptions based on this **CDDL** statement:
> 3.1. Availability of Source Code.
> Any Covered Software that You distribute or otherwise make available in Executable form must also 
> be made available in Source Code form and that Source Code form must be distributed only under 
> the terms of this License."	2017-01-31 10:20:39	1.0	2016-11-10 15:05:54	0
3695	"AFAIU, this clause only affects the files under CDDL themselves, but not any other ""work"" using or integrating the CDDL-licensed files.

But either way, UEL is dual licensed, CDDL *and* GPL with the Classpath Exception which allows you to create an executable under your own terms.

Note that there also is [JUEL](http://juel.sourceforge.net/) which is licensed under the Apache License 2.0. You have plenty of options here :)"	2017-01-31 10:54:15	1.0	2016-11-10 15:05:54	0
3696	"I added a few comments here and there, mostly minor things.

I must admit that I would like an explanation for this commit https://github.com/hibernate/hibernate-validator/pull/577/commits/4f98f83d06a3f0f4100951be61bbdf16c88e8794 which I did not understand fully.
"	2016-11-15 12:57:06	0.0		1
3697	"> I must admit that I would like an explanation for this commit 4f98f83 which I did not understand fully.

Previously, the path would already have contained the node for the property of interest. Now we'll add that node when validating the constraint (via that new single validateMetaConstraint() method). Hence I'm removing it from the path so we don't end up with having it twice.

One could argue that the new approach is a bit less efficient (as we don't pre-select the relevant constraints), but I preferred that for the sake of less redundant code. We can look into optimizing things later on if needed.

Eventually we also should visit the constraints in order of their location. I.e. first all constraints on Foo#bar, then all on Foo#baz etc. Same for method parameters. This will allow us to do less appendNode()/removeNode() calls, i.e. not do it per constraint but per location. It also should help with that BVAL issue about ordered validation of constraints. I think we are getting to a better base for that.
"	2016-11-17 09:58:20	0.0		1
